InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,StoreRegion,Category
521493,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-09-25 16:36:18,29.95,CUST_01241,France,Region-East,Office
526494,SKU_1006,Minimalist Smart LED Desk Lamp,5,2023-11-20 11:16:11,39.5,CUST_01227,Germany,Region-East,Lighting
537597,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-02-22 13:44:34,55.0,CUST_01420,United Kingdom,Region-East,Luggage & Travel
564931,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-12-15 13:30:22,19.8,CUST_01741,United Kingdom,Region-South,Sports & Outdoors
537888,SKU_1002,Wireless Bluetooth Earbuds,5,2024-02-27 08:12:57,49.99,CUST_01387,United Kingdom,Region-South,Electronics
521086,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-09-20 14:20:38,34.0,CUST_01296,United Kingdom,Region-South,Home & Kitchen
537629,SKU_1003,Ergonomic Memory Foam Chair Cushion,4,2024-02-23 14:58:08,29.95,CUST_01186,United States,Region-South,Office
545696,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2024-06-03 17:26:55,24.99,CUST_01374,United Kingdom,Region-West,Wellness
544541,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-05-20 20:06:14,22.0,CUST_01147,Germany,Region-East,Sports & Outdoors
544159,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2024-05-15 18:45:09,42.5,,United Kingdom,Region-East,Cookware
501749,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-01-28 14:56:57,22.0,CUST_01545,France,Region-North,Sports & Outdoors
565505,SKU_1007,Mechanical Gaming Keyboard RGB,4,2024-12-17 15:57:09,71.99,CUST_01479,United Kingdom,Region-North,Electronics
560706,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-11-19 09:38:18,24.99,CUST_01244,United Kingdom,Region-North,Wellness
538750,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-03-09 10:34:22,39.5,,United Kingdom,Region-North,Lighting
517329,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-08-09 08:39:32,12.5,CUST_01334,United Kingdom,Region-East,Home & Kitchen
530097,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-12-10 10:27:31,39.5,CUST_01061,United Kingdom,Region-North,Lighting
556623,SKU_1002,Wireless Bluetooth Earbuds,2,2024-10-06 09:25:00,49.99,CUST_01039,United States,Region-North,Electronics
552095,SKU_1004,Organic Bamboo Bath Towel Set,5,2024-08-12 20:08:23,34.0,CUST_01532,United Kingdom,Region-South,Home & Kitchen
512583,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-06-20 20:22:34,24.99,CUST_01716,United States,Region-North,Wellness
517935,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-08-15 16:08:41,12.5,CUST_01381,United Kingdom,Region-West,Home & Kitchen
540556,SKU_1001,Vintage Ceramic Coffee Mug,5,2024-04-01 16:49:35,12.5,CUST_01315,United Kingdom,Region-North,Home & Kitchen
557660,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-10-19 20:12:02,34.0,CUST_01184,United Kingdom,Region-East,Home & Kitchen
C505027,SKU_1004,Organic Bamboo Bath Towel Set,-5,2023-03-16 06:40:46,34.0,,United States,Region-South,Home & Kitchen
546863,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2024-06-18 15:20:39,22.0,CUST_01281,United Kingdom,Region-East,Sports & Outdoors
516221,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2023-07-27 08:20:35,24.99,CUST_01419,France,Region-North,Wellness
547985,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-07-02 21:14:36,55.0,CUST_01376,United Kingdom,Region-South,Luggage & Travel
549012,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-07-13 15:15:19,28.9,,Australia,Region-West,Home & Kitchen
553205,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-08-24 10:05:41,24.99,CUST_01206,United Kingdom,Region-North,Wellness
517437,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-08-10 14:01:58,12.5,CUST_01222,United Kingdom,Region-North,Home & Kitchen
515573,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-07-20 18:25:52,18.7,CUST_01596,United Kingdom,Region-North,Sports & Outdoors
532796,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-12-22 19:15:50,49.5,CUST_01639,United Kingdom,Region-West,Luggage & Travel
503778,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-02-27 19:16:36,22.0,CUST_01541,United Kingdom,Region-East,Sports & Outdoors
527789,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-27 19:16:49,17.6,CUST_01142,United Kingdom,Region-South,Sports & Outdoors
510382,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-05-21 21:53:22,42.5,CUST_01303,United Kingdom,Region-North,Cookware
513400,SKU_1003,Ergonomic Memory Foam Chair Cushion,12,2023-07-01 08:07:32,29.95,,Germany,Region-East,Office
558025,SKU_1002,Wireless Bluetooth Earbuds,1,2024-10-24 08:10:38,49.99,CUST_01656,United Kingdom,Region-South,Electronics
513201,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-06-28 17:06:26,24.99,,United Kingdom,Region-West,Wellness
555713,SKU_1008,Aromatherapy Essential Oil Diffuser,8,2024-09-23 08:04:26,24.99,CUST_01777,United States,Region-North,Wellness
522192,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-10-05 11:17:50,12.5,CUST_01530,United Kingdom,Region-West,Home & Kitchen
535197,SKU_1002,Wireless Bluetooth Earbuds,1,2024-01-18 11:01:37,49.99,CUST_01687,United Kingdom,Region-North,Electronics
547192,SKU_1009,Heavy-Duty Canvas Travel Backpack,3,2024-06-22 14:07:01,55.0,CUST_01339,United Kingdom,Region-East,Luggage & Travel
551524,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-08-06 21:20:49,22.0,CUST_01278,United Kingdom,Region-West,Sports & Outdoors
539083,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-03-14 17:21:52,34.0,CUST_01296,Australia,Region-North,Home & Kitchen
536708,SKU_1002,Wireless Bluetooth Earbuds,1,2024-02-10 12:30:26,49.99,CUST_01490,United Kingdom,Region-East,Electronics
538292,SKU_1002,Wireless Bluetooth Earbuds,2,2024-03-03 08:22:00,49.99,CUST_01738,United Kingdom,Region-South,Electronics
541362,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-04-11 18:02:13,12.5,CUST_01015,United Kingdom,Region-North,Home & Kitchen
508888,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-05-03 11:07:08,34.0,CUST_01408,United Kingdom,Region-South,Home & Kitchen
506232,SKU_1002,Wireless Bluetooth Earbuds,5,2023-03-31 17:03:29,49.99,CUST_01737,United States,Region-South,Electronics
532751,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-12-22 17:36:35,22.49,CUST_01642,United Kingdom,Region-West,Wellness
526307,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2023-11-18 08:48:10,42.5,CUST_01799,Australia,Region-North,Cookware
564970,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-15 13:28:47,19.8,CUST_01536,United Kingdom,Region-North,Sports & Outdoors
559114,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-11-05 20:23:02,24.99,CUST_01059,United Kingdom,Region-West,Wellness
538646,SKU_1002,Wireless Bluetooth Earbuds,1,2024-03-08 15:23:07,49.99,CUST_01518,United Kingdom,Region-North,Electronics
515642,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-07-21 08:23:15,29.95,CUST_01134,United Kingdom,Region-South,Office
502667,SKU_1002,Wireless Bluetooth Earbuds,1,2023-02-11 19:52:24,49.99,CUST_01686,United Kingdom,Region-North,Electronics
536432,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-02-06 16:59:16,29.95,CUST_01577,United States,Region-West,Office
500926,SKU_1003,Ergonomic Memory Foam Chair Cushion,12,2023-01-15 13:39:32,29.95,,United Kingdom,Region-South,Office
550775,SKU_1001,Vintage Ceramic Coffee Mug,5,2024-07-29 20:04:25,12.5,CUST_01304,United Kingdom,Region-West,Home & Kitchen
539166,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-03-15 09:01:12,22.0,CUST_01722,United Kingdom,Region-East,Sports & Outdoors
563474,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-12-04 14:26:42,27.2,CUST_01287,France,Region-East,Home & Kitchen
523012,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-10-14 18:23:28,42.5,CUST_01205,Germany,Region-South,Cookware
550039,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-07-20 17:37:02,46.75,CUST_01037,United Kingdom,Region-North,Luggage & Travel
529316,SKU_1002,Wireless Bluetooth Earbuds,2,2023-12-04 16:26:14,39.99,CUST_01634,Australia,Region-West,Electronics
514191,SKU_1007,Mechanical Gaming Keyboard RGB,2,2023-07-09 10:42:59,79.99,CUST_01776,France,Region-West,Electronics
532059,SKU_1002,Wireless Bluetooth Earbuds,3,2023-12-20 21:48:10,44.99,CUST_01630,United Kingdom,Region-South,Electronics
540830,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-04-04 19:54:54,22.0,CUST_01065,United Kingdom,Region-South,Sports & Outdoors
510207,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-05-20 21:11:38,34.0,CUST_01703,United Kingdom,Region-West,Home & Kitchen
513199,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-06-28 16:03:24,24.99,CUST_01100,United States,Region-West,Wellness
552273,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-08-14 15:58:16,22.0,CUST_01572,Germany,Region-East,Sports & Outdoors
C557628,SKU_1001,Vintage Ceramic Coffee Mug,-1,2024-10-20 02:14:50,12.5,CUST_01417,France,Region-East,Home & Kitchen
531953,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-12-19 09:14:50,22.49,CUST_01705,United Kingdom,Region-West,Wellness
554666,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-09-10 20:28:20,55.0,CUST_01150,United Kingdom,Region-West,Luggage & Travel
563533,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-12-04 17:44:22,31.6,CUST_01796,Australia,Region-North,Lighting
516938,SKU_1006,Minimalist Smart LED Desk Lamp,12,2023-08-04 18:16:35,39.5,CUST_01604,United Kingdom,Region-North,Lighting
536233,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-02-03 11:11:50,29.95,CUST_01194,Germany,Region-West,Office
529277,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-12-03 14:45:28,34.0,CUST_01561,United Kingdom,Region-South,Cookware
506335,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-04-01 18:04:34,24.99,CUST_01499,United Kingdom,Region-North,Wellness
555473,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-09-21 17:17:03,12.5,CUST_01351,United Kingdom,Region-North,Home & Kitchen
514513,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-07-12 10:49:46,18.7,CUST_01613,United Kingdom,Region-South,Sports & Outdoors
504663,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-03-10 12:14:14,55.0,CUST_01570,United Kingdom,Region-North,Luggage & Travel
557333,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-10-15 14:56:28,22.0,CUST_01515,United Kingdom,Region-North,Sports & Outdoors
515500,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-07-20 20:50:47,10.62,CUST_01380,Germany,Region-West,Home & Kitchen
527469,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-11-26 14:30:44,10.0,CUST_01659,United Kingdom,Region-South,Home & Kitchen
507974,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-04-21 16:57:28,22.0,CUST_01203,United Kingdom,Region-West,Sports & Outdoors
536114,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-02-01 13:28:28,39.5,CUST_01712,United Kingdom,Region-North,Lighting
546616,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-06-15 09:44:00,22.0,CUST_01226,United States,Region-East,Sports & Outdoors
506151,SKU_1003,Ergonomic Memory Foam Chair Cushion,8,2023-03-30 20:20:33,29.95,CUST_01618,United Kingdom,Region-South,Office
563075,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-02 09:27:25,23.96,CUST_01167,United Kingdom,Region-South,Office
C542077,SKU_1008,Aromatherapy Essential Oil Diffuser,-1,2024-04-20 08:17:18,24.99,,United States,Region-North,Wellness
529501,SKU_1003,Ergonomic Memory Foam Chair Cushion,12,2023-12-05 17:49:18,29.95,CUST_01701,United Kingdom,Region-East,Office
517496,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-08-10 15:13:45,24.99,CUST_01291,United Kingdom,Region-North,Wellness
544806,SKU_1002,Wireless Bluetooth Earbuds,2,2024-05-24 08:26:30,49.99,CUST_01294,United Kingdom,Region-West,Electronics
509903,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-05-16 20:25:59,12.5,CUST_01642,United Kingdom,Region-East,Home & Kitchen
511421,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2023-06-04 15:13:22,22.0,CUST_01781,United Kingdom,Region-East,Sports & Outdoors
563681,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-12-05 09:09:15,22.0,,France,Region-North,Sports & Outdoors
543237,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-05-03 19:01:00,34.0,CUST_01708,United Kingdom,Region-South,Home & Kitchen
521473,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-09-25 13:09:22,12.5,CUST_01108,United Kingdom,Region-South,Home & Kitchen
530335,SKU_1007,Mechanical Gaming Keyboard RGB,2,2023-12-12 18:00:41,79.99,CUST_01357,Australia,Region-South,Electronics
549363,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-07-15 18:39:41,36.12,CUST_01064,Germany,Region-East,Cookware
512143,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2023-06-14 15:00:23,42.5,CUST_01030,United Kingdom,Region-West,Cookware
503023,SKU_1002,Wireless Bluetooth Earbuds,1,2023-02-16 12:14:20,49.99,CUST_01795,United Kingdom,Region-East,Electronics
539472,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-03-19 19:40:06,29.95,CUST_01589,United Kingdom,Region-South,Office
510181,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-05-20 11:06:09,12.5,,Germany,Region-East,Home & Kitchen
527729,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-11-26 11:19:49,34.0,CUST_01665,United Kingdom,Region-South,Cookware
560292,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-11-15 15:56:42,24.99,CUST_01623,United Kingdom,Region-South,Wellness
513861,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-06 10:19:32,22.0,CUST_01022,United Kingdom,Region-West,Sports & Outdoors
501588,SKU_1002,Wireless Bluetooth Earbuds,1,2023-01-26 09:49:24,49.99,CUST_01742,Germany,Region-East,Electronics
566440,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-21 16:50:59,26.95,CUST_01266,United Kingdom,Region-North,Office
539133,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-03-15 21:54:14,12.5,CUST_01710,Germany,Region-South,Home & Kitchen
508159,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-04-23 18:10:21,24.99,CUST_01514,United Kingdom,Region-West,Wellness
564479,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-12 19:15:33,12.5,CUST_01312,France,Region-South,Home & Kitchen
511685,SKU_1008,Aromatherapy Essential Oil Diffuser,4,2023-06-08 15:47:42,24.99,CUST_01124,Germany,Region-North,Wellness
561222,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-24 20:14:18,10.0,CUST_01296,United Kingdom,Region-South,Home & Kitchen
539028,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2024-03-13 08:13:48,22.0,,Germany,Region-South,Sports & Outdoors
531213,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-17 09:33:43,11.25,CUST_01604,United Kingdom,Region-North,Home & Kitchen
531896,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-19 08:27:37,19.8,CUST_01698,United Kingdom,Region-North,Sports & Outdoors
523234,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2023-10-18 08:56:26,22.0,CUST_01730,France,Region-South,Sports & Outdoors
554759,SKU_1002,Wireless Bluetooth Earbuds,1,2024-09-12 08:27:42,49.99,CUST_01075,United Kingdom,Region-South,Electronics
561353,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-11-24 13:29:34,17.6,CUST_01015,France,Region-North,Sports & Outdoors
552407,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-08-16 20:28:01,29.95,CUST_01715,United Kingdom,Region-North,Office
537414,SKU_1002,Wireless Bluetooth Earbuds,1,2024-02-20 16:17:30,49.99,CUST_01757,United Kingdom,Region-West,Electronics
552936,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-08-22 18:26:17,34.0,CUST_01463,United Kingdom,Region-East,Home & Kitchen
566182,SKU_1007,Mechanical Gaming Keyboard RGB,4,2024-12-20 16:02:24,71.99,CUST_01529,United Kingdom,Region-West,Electronics
541868,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-04-17 19:01:33,29.95,CUST_01513,France,Region-East,Office
548094,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-07-04 08:24:52,29.95,CUST_01417,Germany,Region-North,Office
541790,SKU_1002,Wireless Bluetooth Earbuds,1,2024-04-16 21:21:35,49.99,CUST_01370,United Kingdom,Region-West,Electronics
516682,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-08-01 14:24:49,24.99,CUST_01387,United States,Region-North,Wellness
531374,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-17 20:35:21,19.8,CUST_01026,France,Region-North,Sports & Outdoors
526790,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-11-23 11:07:24,39.5,CUST_01739,United Kingdom,Region-East,Lighting
529034,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-12-03 12:23:28,10.0,CUST_01137,Australia,Region-North,Home & Kitchen
505011,SKU_1002,Wireless Bluetooth Earbuds,1,2023-03-15 12:31:25,49.99,CUST_01351,United Kingdom,Region-West,Electronics
508090,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-04-22 12:03:22,24.99,CUST_01056,United Kingdom,Region-West,Wellness
545740,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-06-04 14:33:06,22.0,CUST_01262,United Kingdom,Region-West,Sports & Outdoors
541063,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-04-07 12:21:24,12.5,CUST_01768,United Kingdom,Region-West,Home & Kitchen
524015,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-10-28 17:46:10,24.99,CUST_01067,United States,Region-East,Wellness
547347,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-06-24 20:45:07,39.5,CUST_01163,United Kingdom,Region-North,Lighting
530879,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-12-15 21:27:46,38.25,CUST_01734,Germany,Region-South,Cookware
531485,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,8,2023-12-17 11:02:31,38.25,CUST_01786,United Kingdom,Region-East,Cookware
512946,SKU_1006,Minimalist Smart LED Desk Lamp,2,2023-06-25 10:12:12,39.5,,Australia,Region-East,Lighting
528239,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-11-29 18:10:47,23.96,CUST_01286,United Kingdom,Region-North,Office
558193,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-10-26 21:29:04,12.5,CUST_01571,United Kingdom,Region-South,Home & Kitchen
500752,SKU_1004,Organic Bamboo Bath Towel Set,3,2023-01-12 15:47:50,34.0,CUST_01561,Germany,Region-East,Home & Kitchen
567831,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-29 21:33:37,24.99,CUST_01775,United Kingdom,Region-East,Wellness
529517,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-05 12:30:33,22.0,CUST_01789,United States,Region-North,Sports & Outdoors
554205,SKU_1001,Vintage Ceramic Coffee Mug,5,2024-09-05 12:32:34,12.5,CUST_01580,United Kingdom,Region-East,Home & Kitchen
549430,SKU_1007,Mechanical Gaming Keyboard RGB,2,2024-07-16 20:15:08,67.99,CUST_01362,Germany,Region-West,Electronics
512103,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-06-14 11:11:15,34.0,CUST_01572,Australia,Region-West,Home & Kitchen
520148,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-09-09 08:28:37,22.0,CUST_01515,United Kingdom,Region-West,Sports & Outdoors
504152,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-03-04 20:07:15,29.95,CUST_01350,United Kingdom,Region-West,Office
520416,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-09-12 21:20:30,79.99,CUST_01655,United Kingdom,Region-East,Electronics
565899,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-19 09:36:06,19.8,,Australia,Region-East,Sports & Outdoors
535488,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-01-22 19:38:35,34.0,CUST_01141,United Kingdom,Region-East,Home & Kitchen
556060,SKU_1007,Mechanical Gaming Keyboard RGB,2,2024-09-28 17:30:35,79.99,CUST_01267,United Kingdom,Region-West,Electronics
556227,SKU_1002,Wireless Bluetooth Earbuds,4,2024-10-01 10:06:15,49.99,CUST_01413,Germany,Region-West,Electronics
513447,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-07-01 14:51:30,24.99,,United Kingdom,Region-North,Wellness
529808,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-12-08 14:47:18,34.0,CUST_01667,Germany,Region-West,Home & Kitchen
567753,SKU_1002,Wireless Bluetooth Earbuds,3,2024-12-29 18:30:49,49.99,CUST_01278,United Kingdom,Region-West,Electronics
505785,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-03-25 14:07:23,34.0,CUST_01365,United Kingdom,Region-East,Home & Kitchen
560925,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-11-21 11:27:18,42.5,CUST_01694,United Kingdom,Region-South,Cookware
566930,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-12-23 10:51:33,26.95,CUST_01316,United Kingdom,Region-North,Office
506749,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-04-07 14:40:54,12.5,CUST_01034,United Kingdom,Region-North,Home & Kitchen
535144,SKU_1004,Organic Bamboo Bath Towel Set,2,2024-01-17 12:51:17,34.0,CUST_01331,United Kingdom,Region-West,Home & Kitchen
566863,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-12-23 18:53:13,11.25,CUST_01182,United Kingdom,Region-West,Home & Kitchen
528722,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-12-01 18:18:41,19.99,CUST_01558,France,Region-North,Wellness
523822,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-10-26 10:25:44,29.95,CUST_01512,United Kingdom,Region-West,Office
557529,SKU_1002,Wireless Bluetooth Earbuds,4,2024-10-18 15:35:51,49.99,CUST_01076,France,Region-East,Electronics
552894,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-08-21 10:53:55,42.5,CUST_01064,France,Region-East,Cookware
